StudentProfileId,SchCd,StaffID,Score,CompetencyLevel
12984562,223705,1715954,0.4,Beginner
12984581,409557,1502147,0.8,Skilled
12984626,215009,1138748,0.2,Beginner
12984640,485821,1535962,0.733333333,Skilled
12984655,225041,1238526,0.8,Skilled
12984673,215009,1138748,0.2,Beginner
12984711,215009,1138748,0.733333333,Skilled
12984955,498170,1715369,0.8,Skilled
12985091,498170,1715369,0.766666667,Skilled
12985130,224888,1264605,0.2,Beginner
12985281,213849,1142650,0.133333333,Beginner
12985300,498170,1715369,0.833333333,Expert
12985356,502738,1502124,0.233333333,Beginner
12985429,223652,1070892,0.433333333,Learner
12985442,495086,1368530,0.4,Beginner
12985452,224888,1264605,0.233333333,Beginner
12985516,215009,1138748,0.766666667,Skilled
12985522,409557,1502147,0.7,Skilled
12985668,215009,1138748,0.766666667,Skilled
12985761,213616,1646107,0.466666667,Learner
12985928,404820,1716472,0.433333333,Learner
12985989,456315,1556446,0.3,Beginner
12986160,408940,1537523,0.333333333,Beginner
12986161,495086,1368530,0.2,Beginner
12986357,224888,1264605,0.2,Beginner
12986426,223579,1140827,0.333333333,Beginner
12986456,224888,1264605,0.2,Beginner
12986502,224017,1738470,0.133333333,Beginner
12986542,223579,1140827,0.566666667,Learner
12986560,213257,1074742,0.433333333,Learner
12986562,495388,1532641,0.3,Beginner
12986572,495388,1532641,0.266666667,Beginner
12986592,401077,1562650,0.133333333,Beginner
12986615,223416,1780911,0.1,Beginner
12986662,401077,1562650,0.666666667,Skilled
12986745,224871,1187814,0.366666667,Beginner
12986806,224871,1187814,0.5,Learner
12986890,213769,1740200,0.233333333,Beginner
12986951,469659,1347398,0.766666667,Skilled
12986973,469659,1347398,0.5,Learner
12986984,469659,1347398,0.533333333,Learner
12987052,223633,1506513,0.2,Beginner
12987231,469659,1347398,0.566666667,Learner
12987233,219297,1256955,0.766666667,Skilled
12987257,223633,1506513,0.366666667,Beginner
12987328,460129,1770587,0.566666667,Learner
12987507,222480,1506042,0.766666667,Skilled
12987571,222480,1506042,0.333333333,Beginner
12987582,222480,1506042,0.466666667,Learner
12987602,222480,1506042,0.3,Beginner
12987607,475171,1734222,0.633333333,Learner
12987613,492170,1729817,0.5,Learner
12987642,492170,1729817,0.566666667,Learner
12987659,213598,1782870,0.366666667,Beginner
12987679,468453,1506537,0.2,Beginner
12987712,473038,1536335,0.533333333,Learner
12987734,213598,1782870,0.366666667,Beginner
12987756,495994,1507820,0.2,Beginner
12987767,467010,1700389,0.366666667,Beginner
12987813,215009,1138748,0.733333333,Skilled
12987822,225184,1238275,0.233333333,Beginner
12987858,436927,1379752,0.733333333,Skilled
12987925,504281,1499715,0.533333333,Learner
12988051,504281,1499715,0.133333333,Beginner
12988166,406599,1376897,0.6,Learner
12988169,406599,1376897,0.566666667,Learner
12988221,223041,1736066,0.2,Beginner
12988244,406599,1376897,0.466666667,Learner
12988260,469658,1488219,0.266666667,Beginner
12988277,223175,1780878,0.533333333,Learner
12988282,223175,1780878,0.766666667,Skilled
12988293,223175,1780878,0.733333333,Skilled
12988334,223041,1736066,0.366666667,Beginner
12988347,406599,1376897,0.666666667,Skilled
12988377,469658,1488219,0.3,Beginner
12988466,494719,1254724,0.5,Learner
12988599,224672,1111337,0.3,Beginner
12988687,505913,1342399,0.166666667,Beginner
12988718,222384,1259937,0.466666667,Learner
12988824,473434,1775078,0.366666667,Beginner
12988880,214117,1258587,0.9,Expert
12988987,225236,1671504,0.1,Beginner
12989001,473434,1775078,0.633333333,Learner
12989029,225236,1671504,0.233333333,Beginner
12989042,225236,1671504,0.2,Beginner
12989051,225236,1671504,0.066666667,Beginner
12989090,494719,1254724,0.4,Beginner
12989292,213259,1167452,0.8,Skilled
12989394,406479,1376236,0.266666667,Beginner
12989402,494725,1757633,0.6,Learner
12989529,482435,1388098,0.833333333,Expert
12989672,504143,1339528,0.466666667,Learner
12989730,406479,1376236,0.366666667,Beginner
12989741,406479,1376236,0.266666667,Beginner
12989810,211428,1740972,0.533333333,Learner
12989822,223668,1062059,0.833333333,Expert
12989824,406479,1376236,0.333333333,Beginner
12989832,406479,1376236,0.4,Beginner
12989860,406479,1376236,0.266666667,Beginner
12989942,406479,1376236,0.333333333,Beginner
12990005,213377,1006925,0.466666667,Learner
12990049,494725,1757633,0.3,Beginner
12990053,469658,1488219,0.633333333,Learner
12990055,469658,1488219,0.1,Beginner
12990144,214119,1055624,0.566666667,Learner
12990164,470547,1559236,0.566666667,Learner
12990313,466526,1439365,0.933333333,Expert
12990406,477645,1473326,0.566666667,Learner
12990544,477645,1473326,0.1,Beginner
12990808,503867,1508337,0.766666667,Skilled
12990957,222703,1213135,0.433333333,Learner
12991015,213922,1682693,0.3,Beginner
12991110,494719,1254724,0.3,Beginner
12991224,223668,1062059,0.833333333,Expert
12991315,495785,1503675,0.566666667,Learner
12991340,223773,1507670,0.566666667,Learner
12991369,494719,1254724,0.333333333,Beginner
12991387,494719,1254724,0.533333333,Learner
12991442,219136,1227701,0.733333333,Skilled
12991487,223765,1564605,0.566666667,Learner
12991673,485684,1761452,0.433333333,Learner
12991689,412459,1528478,0.066666667,Beginner
12991801,465749,1726241,0.4,Beginner
12991868,223438,1030576,0.733333333,Skilled
12992033,406622,1339514,0.7,Skilled
12992038,496057,1779988,0.2,Beginner
12992092,406622,1339514,0.766666667,Skilled
12992123,408300,1535371,0.533333333,Learner
12992127,479770,1560886,0.833333333,Expert
12992265,415112,1761489,0.766666667,Skilled
12992272,480827,1399465,0.133333333,Beginner
12992274,479770,1560886,0.7,Skilled
12992582,494719,1254724,0.333333333,Beginner
12992665,415112,1761489,0.733333333,Skilled
12992742,415112,1761489,1,Master
12992750,470339,1786963,0.633333333,Learner
12992804,506323,1768414,0.833333333,Expert
12992809,409528,1499994,0.6,Learner
12992842,496937,1535765,0.266666667,Beginner
12992843,503867,1508337,0.2,Beginner
12992853,506323,1768414,0.8,Skilled
12992872,479588,1537827,0.366666667,Beginner
12992897,479588,1537827,0.133333333,Beginner
12992917,470339,1786963,0.266666667,Beginner
12993028,493387,1504439,0.366666667,Beginner
12993071,479588,1537827,0.333333333,Beginner
12993196,486487,1751550,0.333333333,Beginner
12993292,223377,1269652,0.133333333,Beginner
12993304,221028,1749492,0.666666667,Skilled
12993394,408300,1535371,0.466666667,Learner
12993414,479588,1537827,0.2,Beginner
12993433,490980,1534242,0.5,Learner
12993439,473038,1536335,0.633333333,Learner
12993455,480261,1375621,0.433333333,Learner
12993533,222406,1788087,0.433333333,Learner
12993550,480261,1375621,0.133333333,Beginner
12993588,473038,1536335,0.533333333,Learner
12993615,225323,1141938,0.1,Beginner
12993719,486487,1751550,0.266666667,Beginner
12993720,503867,1508337,0.5,Learner
12993749,503867,1508337,0.1,Beginner
12993849,500752,1477538,0.5,Learner
12993880,486487,1751550,0.233333333,Beginner
12993950,223935,1707582,0.333333333,Beginner
12994122,498538,1778126,0.4,Beginner
12994222,211209,1098623,0.3,Beginner
12994265,408791,1264909,0.733333333,Skilled
12994276,486483,1518126,0.866666667,Expert
12994470,486483,1518126,0.933333333,Expert
12994482,406622,1339514,0.8,Skilled
12994508,486483,1518126,0.5,Learner
12994571,486483,1518126,0.866666667,Expert
12994716,468447,1507032,0.3,Beginner
12994738,223023,1506093,0.233333333,Beginner
12994765,214305,1064473,0.633333333,Learner
12994800,223023,1506093,0.166666667,Beginner
12994802,491095,1522732,0.566666667,Learner
12994828,214442,1739455,0.566666667,Learner
12994831,224672,1111337,0.266666667,Beginner
12994840,486638,1489321,0.233333333,Beginner
12994847,468447,1507032,0.266666667,Beginner
12994860,224672,1111337,0.566666667,Learner
12994939,408791,1264909,0.1,Beginner
12995051,224105,1198975,0.166666667,Beginner
12995061,491095,1522732,0.166666667,Beginner
12995117,471308,1280880,0.433333333,Learner
12995245,404963,1500073,0.2,Beginner
12995291,476114,1559700,0.266666667,Beginner
12995303,491095,1522732,0.166666667,Beginner
12995345,216143,1088127,0.3,Beginner
12995424,219136,1227701,0.6,Learner
12995528,483225,1778582,0.566666667,Learner
12995773,406599,1376897,0.7,Skilled
12995817,222629,1178511,0.933333333,Expert
12995847,224656,1240901,0.633333333,Learner
12995892,469486,1306245,0.7,Skilled
12995927,495696,1788864,0.566666667,Learner
12995930,403492,1444767,0.2,Beginner
12995951,491095,1522732,0.233333333,Beginner
12995958,222629,1178511,0.7,Skilled
12995995,495696,1788864,0.466666667,Learner
12996011,402891,1717583,0.2,Beginner
12996025,224284,1769103,0.2,Beginner
12996105,222629,1178511,0.766666667,Skilled
12996158,495696,1788864,0.5,Learner
12996261,430410,1716941,0.333333333,Beginner
12996320,476124,1717152,0.2,Beginner
12996329,223998,1070384,0.2,Beginner
12996333,461880,1318426,0.866666667,Expert
12996337,476124,1717152,0.6,Learner
12996419,447980,1783158,0.5,Learner
12996451,476124,1717152,0.266666667,Beginner
12996472,213598,1782870,0.266666667,Beginner
12996559,213648,1263712,0.033333333,Beginner
12996566,222628,1251945,0.1,Beginner
12996583,486623,1319175,0.766666667,Skilled
12996618,224246,1771070,0.266666667,Beginner
12996857,478929,1200453,0.8,Skilled
12996909,478929,1200453,0.7,Skilled
12996951,461880,1318426,0.433333333,Learner
12997056,493105,1333368,0.333333333,Beginner
12997146,213598,1782870,0.533333333,Learner
12997150,478929,1200453,0.766666667,Skilled
12997195,415040,1526467,0.5,Learner
12997202,481910,1357500,0.566666667,Learner
12997331,221149,1102836,0.133333333,Beginner
12997383,478929,1200453,0.533333333,Learner
12997587,218627,1035883,0.633333333,Learner
12997630,216037,1037568,0.4,Beginner
12997662,468814,1569097,0.7,Skilled
12997844,213801,1683557,0.6,Learner
12998234,477642,1682801,0.833333333,Expert
12998235,224290,1233480,0.433333333,Learner
12998269,218627,1035883,0.2,Beginner
12998280,213801,1683557,0.666666667,Skilled
12998290,400633,1718090,0.533333333,Learner
12998308,218627,1035883,0.166666667,Beginner
12998404,492772,1758619,0.6,Learner
12998408,218627,1035883,0.133333333,Beginner
12998409,477642,1682801,0.7,Skilled
12998425,213231,1066905,0.733333333,Skilled
12998467,217744,1783710,0.866666667,Expert
12998469,218627,1035883,0.1,Beginner
12998506,477578,1274541,0.5,Learner
12998530,482185,1721364,0.333333333,Beginner
12998586,477642,1682801,0.9,Expert
12998667,223455,1256419,0.416666667,Learner
12998693,494615,1521574,0.433333333,Learner
12998717,477642,1682801,0.8,Skilled
12998780,477642,1682801,0.866666667,Expert
12998805,478854,1524523,0.366666667,Beginner
12998838,468179,1318474,0.433333333,Learner
12998899,213073,1770979,0.266666667,Beginner
12998922,213978,1685003,0.7,Skilled
12998956,494615,1521574,0.5,Learner
12998968,501060,1460849,0.7,Skilled
12999014,213073,1770979,0.2,Beginner
12999055,494615,1521574,0.433333333,Learner
12999107,494615,1521574,0.366666667,Beginner
12999151,223370,1233554,0.6,Learner
12999171,223438,1030576,0.666666667,Skilled
12999190,477578,1274541,0.466666667,Learner
12999198,213648,1263712,0.3,Beginner
12999236,226906,1243452,0.466666667,Learner
12999325,220603,1689604,0.366666667,Beginner
12999350,223415,1156649,0.233333333,Beginner
12999389,216094,1233996,0.5,Learner
12999501,218627,1035883,0.233333333,Beginner
12999592,482185,1721364,0.333333333,Beginner
12999627,404131,1414933,0.033333333,Beginner
12999634,486195,1461373,0.766666667,Skilled
12999639,213648,1263712,0.466666667,Learner
12999657,438985,1758110,0.433333333,Learner
12999721,407215,1534238,0.6,Learner
12999755,213648,1263712,0.233333333,Beginner
12999815,219735,1261957,0.233333333,Beginner
12999892,484352,1265429,0.166666667,Beginner
12999984,223888,1018931,0.766666667,Skilled
12999995,223547,1260093,0.5,Learner
12999996,496315,1465467,0.666666667,Skilled
13000025,401625,1559969,0.833333333,Expert
13000148,496315,1465467,0.766666667,Skilled
13000260,223781,1134301,0.466666667,Learner
13000292,223781,1134301,0.533333333,Learner
13000315,220166,1684303,0.666666667,Skilled
13000324,224871,1187814,0.533333333,Learner
13000361,479843,1532488,0.666666667,Skilled
13000364,486144,1368850,0.7,Skilled
13000400,215085,1684387,0.833333333,Expert
13000441,488946,1757138,0.833333333,Expert
13000471,220603,1689604,0.366666667,Beginner
13000473,490664,1264790,0.033333333,Beginner
13000489,223888,1018931,0.833333333,Expert
13000571,223781,1134301,0.233333333,Beginner
13000685,224006,1251265,0.266666667,Beginner
13000773,223888,1018931,0.833333333,Expert
13000806,479843,1532488,0.8,Skilled
13000815,221766,1750014,0.133333333,Beginner
13000830,488946,1757138,0.433333333,Learner
13000875,223998,1070384,0.5,Learner
13000899,408103,1758156,0.733333333,Skilled
13000991,490664,1264790,0.166666667,Beginner
13001019,496315,1465467,0.533333333,Learner
13001038,478854,1524523,0.433333333,Learner
13001068,224006,1251265,0.366666667,Beginner
13001088,489936,1471783,0.833333333,Expert
13001103,223809,1230015,0.566666667,Learner
13001138,478854,1524523,0.633333333,Learner
13001139,223809,1230015,0.466666667,Learner
13001144,490664,1264790,0.266666667,Beginner
13001261,223809,1230015,0.6,Learner
13001282,479843,1532488,0.633333333,Learner
13001288,400254,1533235,0.8,Skilled
13001318,478854,1524523,0.233333333,Beginner
13001408,221705,1268888,0.666666667,Skilled
13001496,219034,1771105,0.5,Learner
13001515,223809,1230015,0.566666667,Learner
13001615,412825,1358031,0.6,Learner
13001663,218627,1035883,0.166666667,Beginner
13001667,223809,1230015,0.466666667,Learner
13001695,220149,1269148,0.7,Skilled
13001730,500578,1489081,0.266666667,Beginner
13001947,400254,1533235,0.733333333,Skilled
13001958,221705,1268888,0.566666667,Learner
13001978,408136,1527965,0.633333333,Learner
13002068,412825,1358031,0.8,Skilled
13002080,218627,1035883,0.133333333,Beginner
13002308,408136,1527965,0.366666667,Beginner
13002382,223438,1030576,0.8,Skilled
13002408,223438,1030576,0.733333333,Skilled
13002493,428630,1665879,0.533333333,Learner
13002609,408136,1527965,0.4,Beginner
13002618,408103,1758156,0.666666667,Skilled
13002640,452597,1780888,0.533333333,Learner
13002691,223438,1030576,0.6,Learner
13002954,452597,1780888,0.433333333,Learner
13003090,414239,1537096,0.033333333,Beginner
13003099,223151,1780246,0.5,Learner
13003139,400450,1369723,0.533333333,Learner
13003161,468440,1507300,0.566666667,Learner
13003395,223636,1259048,0.6,Learner
13003500,223151,1780246,0.566666667,Learner
13003708,222907,1715513,0.333333333,Beginner
13003725,506921,1485678,0.6,Learner
13003791,514219,1757189,0.6,Learner
13003850,223636,1259048,0.6,Learner
13003904,480736,1319448,0.5,Learner
13003913,223440,1243446,0.6,Learner
13003996,218035,1689685,0.233333333,Beginner
13004099,476530,1527362,0.266666667,Beginner
13004155,497215,1665199,0.6,Learner
13004160,400254,1533235,0.866666667,Expert
13004262,214573,1256237,0.6,Learner
13004304,497215,1665199,0.266666667,Beginner
13004333,503020,1754158,0.333333333,Beginner
13004385,403833,1506015,0.7,Skilled
13004400,467992,1535136,0.533333333,Learner
13004424,408389,1296196,0.233333333,Beginner
13004464,493012,1426139,0.666666667,Skilled
13004708,414308,1764299,0.633333333,Learner
13004729,476055,1523341,0.733333333,Skilled
13004762,224158,1001722,0.666666667,Skilled
13004808,224158,1001722,0.333333333,Beginner
13004834,497215,1665199,0.3,Beginner
13004883,219314,1013119,0.7,Skilled
13004947,490350,1489940,0.433333333,Learner
13004957,491639,1768081,0.8,Skilled
13004962,526772,1706104,0.366666667,Beginner
13005052,223438,1030576,0.733333333,Skilled
13005154,214579,1758140,0.8,Skilled
13005219,526772,1706104,0.466666667,Learner
13005222,503020,1754158,0.066666667,Beginner
13005488,503020,1754158,0.233333333,Beginner
13005572,503020,1754158,0.2,Beginner
13005591,489282,1507405,0.466666667,Learner
13005606,489282,1507405,0.6,Learner
13005692,216216,1048778,0.766666667,Skilled
13005769,414308,1764299,0.7,Skilled
13005896,223071,1506343,0.6,Learner
13005921,221685,1159900,0,Beginner
13005970,417552,1559444,0.333333333,Beginner
13006004,489282,1507405,0.433333333,Learner
13006071,489282,1507405,0.666666667,Skilled
13006259,213648,1263712,0.2,Beginner
13006371,414308,1764299,0.566666667,Learner
13006447,488814,1767253,0.85,Expert
13006499,488814,1767253,0.9,Expert
13006522,503635,1628169,0.533333333,Learner
13006548,222858,1740850,0.2,Beginner
13006553,219319,1060263,0.433333333,Learner
13006581,503020,1754158,0.233333333,Beginner
13006599,412410,1780957,0.433333333,Learner
13006635,483448,1775137,0.733333333,Skilled
13006643,222792,1099608,0.666666667,Skilled
13006646,427625,1533583,0.666666667,Skilled
13006664,498497,1501052,0.466666667,Learner
13006668,223071,1506343,0.533333333,Learner
13006733,222858,1740850,0.166666667,Beginner
13006816,223440,1243446,0.566666667,Learner
13006873,498959,1407458,0.833333333,Expert
13006883,471157,1098845,0.566666667,Learner
13006928,472109,1490531,0.766666667,Skilled
13007148,220632,1784556,0.866666667,Expert
13007165,472230,1501176,0.4,Beginner
13007199,496315,1465467,0.3,Beginner
13007244,474744,1528556,0.6,Learner
13007271,223071,1506343,0.7,Skilled
13007391,402456,1505490,0.166666667,Beginner
13007445,427625,1533583,0.7,Skilled
13007458,489282,1507405,0.333333333,Beginner
13007486,400176,1500156,0.6,Learner
13007494,474744,1528556,0.6,Learner
13007495,402456,1505490,0.4,Beginner
13007506,220938,1690615,0.733333333,Skilled
13007578,427625,1533583,0.5,Learner
13007672,489276,1465386,0.2,Beginner
13007685,489276,1465386,0.133333333,Beginner
13007720,223966,1687518,0.4,Beginner
13007916,473793,1480705,0.4,Beginner
13007920,474455,1646918,0.233333333,Beginner
13007938,214569,1253135,0.033333333,Beginner
13007955,486387,1773081,0.233333333,Beginner
13007975,502794,1469537,0.8,Skilled
13007983,502794,1469537,0.9,Expert
13008092,214776,1193185,0.633333333,Learner
13008145,502794,1469537,0.7,Skilled
13008195,223966,1687518,0.366666667,Beginner
13008255,403100,1502472,0.433333333,Learner
13008316,439825,1758055,0.333333333,Beginner
13008347,405973,1780899,0.533333333,Learner
13008450,405973,1780899,0.433333333,Learner
13008584,412718,1501468,0.633333333,Learner
13008673,500450,1774480,0.433333333,Learner
13008701,219037,1179888,0.3,Beginner
13008735,403100,1502472,0.233333333,Beginner
13008736,469525,1537559,0.4,Beginner
13008971,466245,1382781,0.2,Beginner
13009042,469525,1537559,0.3,Beginner
13009065,491499,1529522,0.633333333,Learner
13009114,223986,1236763,0.666666667,Skilled
13009119,497000,1480760,0.333333333,Beginner
13009159,491499,1529522,0.566666667,Learner
13009170,497000,1480760,0.3,Beginner
13009207,412718,1501468,0.7,Skilled
13009340,476055,1523341,0.633333333,Learner
13009359,504179,1504607,0.1,Beginner
13009414,469525,1537559,0.333333333,Beginner
13009465,483786,1772632,0.266666667,Beginner
13009520,222638,1268843,0.433333333,Learner
13009651,498145,1485779,0.466666667,Learner
13009659,476055,1523341,0.7,Skilled
13009702,404989,1728697,0.066666667,Beginner
13009707,469525,1537559,0.333333333,Beginner
13009760,476055,1523341,0.633333333,Learner
13009833,476055,1523341,0.5,Learner
13009967,402881,1650063,0.266666667,Beginner
13009993,473898,1560173,0.8,Skilled
13010013,472951,1270531,0.5,Learner
13010115,428060,1642331,0.266666667,Beginner
13010128,473898,1560173,0.433333333,Learner
13010182,500450,1774480,0.6,Learner
13010248,402881,1650063,0.3,Beginner
13010251,497000,1480760,0.4,Beginner
13010292,213901,1086771,0.233333333,Beginner
13010319,402881,1650063,0.366666667,Beginner
13010324,485180,1733649,0.533333333,Learner
13010364,221642,1137897,0.633333333,Learner
13010369,222717,1739868,0.6,Learner
13010406,221642,1137897,0.4,Beginner
13010408,402881,1650063,0.233333333,Beginner
13010458,221642,1137897,0.666666667,Skilled
13010494,402881,1650063,0.266666667,Beginner
13010507,497000,1480760,0.366666667,Beginner
13010558,220333,1095668,0.433333333,Learner
13010640,469525,1537559,0.333333333,Beginner
13010648,491499,1529522,0.6,Learner
13010651,223237,1260294,0.266666667,Beginner
13010662,491499,1529522,0.533333333,Learner
13010696,497000,1480760,0.233333333,Beginner
13010756,491499,1529522,0.533333333,Learner
13010809,467426,1536792,0.7,Skilled
13010951,223437,1093725,0.1,Beginner
13010969,467426,1536792,0.633333333,Learner
13011020,503816,1523768,0.5,Learner
13011218,489935,1369065,0.2,Beginner
13011428,489240,1527266,0.566666667,Learner
13011504,489240,1527266,0.6,Learner
13011509,223770,1063365,0.266666667,Beginner
13011577,408178,1529471,0.266666667,Beginner
13011740,493366,1719156,0.3,Beginner
13011763,489935,1369065,0.2,Beginner
13011765,217066,1253784,0.9,Expert
13011955,465458,1751888,0.366666667,Beginner
13012095,480099,1509197,0.4,Beginner
13012108,408178,1529471,0.433333333,Learner
13012118,444762,1506780,0.6,Learner
13012238,222547,1740225,0.4,Beginner
13012249,480099,1509197,0.266666667,Beginner
13012263,213666,1088075,0.7,Skilled
13012491,221680,1244286,0.266666667,Beginner
13012499,480099,1509197,0.366666667,Beginner
13012545,222645,1751325,0.8,Skilled
13012558,222645,1751325,0.866666667,Expert
13012601,222645,1751325,0.866666667,Expert
13012625,474744,1528556,0.6,Learner
13012732,222499,1254825,0.6,Learner
13012803,222907,1715513,0.233333333,Beginner
13012847,217066,1253784,0.933333333,Expert
13012893,221680,1244286,0.166666667,Beginner
13012906,222912,1268675,0.5,Learner
13012912,222963,1136748,0.266666667,Beginner
13013114,222912,1268675,0.266666667,Beginner
13013130,480099,1509197,0.333333333,Beginner
13013137,474744,1528556,0.6,Learner
13013260,222907,1715513,0.166666667,Beginner
13013266,473749,1642727,0.6,Learner
13013290,474744,1528556,0.1,Beginner
13013395,213291,1101387,0.666666667,Skilled
13013472,219034,1771105,0.566666667,Learner
13013505,408830,1321082,0.733333333,Skilled
13013581,466032,1775292,0.633333333,Learner
13013693,219677,1052643,0.9,Expert
13013702,500928,1646554,0.6,Learner
13013728,214835,1247085,0.466666667,Learner
13013765,214835,1247085,0.4,Beginner
13013792,451970,1780896,0.033333333,Beginner
13013836,402276,1720625,0.433333333,Learner
13013904,221680,1244286,0.266666667,Beginner
13013908,470255,1753730,0.666666667,Skilled
13014230,503624,1265130,0.466666667,Learner
13014267,500928,1646554,0.233333333,Beginner
13014310,404989,1728697,0.533333333,Learner
13014319,221680,1244286,0.233333333,Beginner
13014373,402276,1720625,0.4,Beginner
13014468,404989,1728697,0.966666667,Master
13014507,402276,1720625,0.5,Learner
13014519,476829,1752926,0.666666667,Skilled
13014538,221405,1782753,0.7,Skilled
13014546,467992,1535136,0.333333333,Beginner
13014600,413551,1770759,0.5,Learner
13014632,404989,1728697,0.9,Expert
13014684,221680,1244286,0.233333333,Beginner
13014712,504258,1763843,0.4,Beginner
13014828,462101,1522796,0.8,Skilled
13014937,476829,1752926,0.366666667,Beginner
13014948,405972,1453895,0.733333333,Skilled
13014971,410960,1265213,0.233333333,Beginner
13014985,402855,1409081,0.1,Beginner
13015024,226772,1248297,0.133333333,Beginner
13015060,404989,1728697,0.4,Beginner
13015075,413551,1770759,0.5,Learner
13015173,412596,1520114,0.2,Beginner
13015210,220080,1741576,0.6,Learner
13015243,501627,1523528,0.333333333,Beginner
13015265,500501,1516328,0.266666667,Beginner
13015454,223700,1206916,0.1,Beginner
13015483,501627,1523528,0.133333333,Beginner
13015497,220168,1269072,0.866666667,Expert
13015506,222427,1701137,0.233333333,Beginner
13015519,221246,1782845,0.433333333,Learner
13015563,410960,1265213,0.2,Beginner
13015600,469600,1275506,0.166666667,Beginner
13015613,471172,1645867,0.6,Learner
13015735,471172,1645867,0.3,Beginner
13015744,222997,1233349,0.7,Skilled
13015774,498222,1627877,0.7,Skilled
13015786,500501,1516328,0.4,Beginner
13015858,476829,1752926,0.666666667,Skilled
13015863,411799,1529759,0.733333333,Skilled
13015865,224572,1254105,0.633333333,Learner
13015886,473316,1535848,0.6,Learner
13015967,411799,1529759,0.833333333,Expert
13016041,411799,1529759,0.666666667,Skilled
13016096,411799,1529759,0.666666667,Skilled
13016112,221246,1782845,0.833333333,Expert
13016113,222803,1195683,0.766666667,Skilled
13016189,500501,1516328,0.3,Beginner
13016199,411799,1529759,0.733333333,Skilled
13016272,223151,1780246,0.533333333,Learner
13016279,504022,1531066,0.433333333,Learner
13016280,223041,1736066,0.366666667,Beginner
13016309,221044,1681699,0.233333333,Beginner
13016344,224001,1108363,0.633333333,Learner
13016356,504022,1531066,0.4,Beginner
13016399,499715,1770789,0.333333333,Beginner
13016545,467992,1535136,0.366666667,Beginner
13016608,223633,1506513,0.266666667,Beginner
13016614,217690,1269607,0.433333333,Learner
13016666,526772,1706104,0.466666667,Learner
13016707,447980,1783158,0.366666667,Beginner
13016735,467992,1535136,0.4,Beginner
13016775,408178,1529471,0.466666667,Learner
13016796,500928,1646554,0.4,Beginner
13016946,408178,1529471,0.333333333,Beginner
13016974,489140,1064959,0.366666667,Beginner
13017128,447980,1783158,0.2,Beginner
13017262,489140,1064959,0.7,Skilled
13017280,406802,1517004,0.333333333,Beginner
13017317,220702,1250217,0.533333333,Learner
13017357,406802,1517004,0.566666667,Learner
13017384,489140,1064959,0.3,Beginner
13017496,472673,1717389,0.6,Learner
13017527,489140,1064959,0.633333333,Learner
13017537,479924,1536647,0.433333333,Learner
13017600,220587,1244955,0.233333333,Beginner
13017609,479924,1536647,0.433333333,Learner
13017626,406802,1517004,0.6,Learner
13017633,222809,1081124,0.2,Beginner
13017678,224017,1738470,0.033333333,Beginner
13017749,479928,1505512,0.4,Beginner
13017813,472673,1717389,0.666666667,Skilled
13017923,472673,1717389,0.433333333,Learner
13017955,227060,1788626,0.2,Beginner
13018205,466269,1778613,0.4,Beginner
13018223,220280,1569791,0.7,Skilled
13018300,224917,1570090,0.2,Beginner
13018325,480092,1701287,0.3,Beginner
13018447,466269,1778613,0.5,Learner
13018560,465037,1753024,0.8,Skilled
13018627,479924,1536647,0.433333333,Learner
13018636,222490,1506360,0.166666667,Beginner
13018756,465897,1414414,0.866666667,Expert
13018897,492445,1532519,0.766666667,Skilled
13018928,492445,1532519,0.633333333,Learner
13019135,413505,1782824,0.266666667,Beginner
13019170,499715,1770789,0.566666667,Learner
13019312,406802,1517004,0.6,Learner
13019383,217444,1039008,0.2,Beginner
13019461,213601,1768537,0.2,Beginner
13019539,466269,1778613,0.466666667,Learner
13019749,225284,1516637,0.9,Expert
13019816,406802,1517004,0.3,Beginner
13019882,465438,1302898,0.266666667,Beginner
13019929,214305,1064473,0.933333333,Expert
13019986,222430,1077553,0.2,Beginner
13020001,223851,1707469,0.5,Learner
13020057,466269,1778613,0.466666667,Learner
13020066,406802,1517004,0.333333333,Beginner
13020109,467689,1264836,0.933333333,Expert
13020149,409110,1384120,0.733333333,Skilled
13020167,223851,1707469,0.366666667,Beginner
13020174,214305,1064473,0.7,Skilled
13020216,459266,1779916,0.166666667,Beginner
13020243,466269,1778613,0.5,Learner
13020244,406802,1517004,0.566666667,Learner
13020279,465438,1302898,0.266666667,Beginner
13020293,219763,1172784,0.9,Expert
13020403,215279,1673632,0.733333333,Skilled
13020430,409110,1384120,0.566666667,Learner
13020458,467689,1264836,0.8,Skilled
13020514,222390,1264940,0.333333333,Beginner
13020515,215279,1673632,0.766666667,Skilled
13020628,410238,1414623,0.733333333,Skilled
13020843,217744,1783710,0.7,Skilled
13020934,492444,1562895,0.266666667,Beginner
13020980,495592,1560253,0.266666667,Beginner
13020999,224007,1767905,0.233333333,Beginner
13021015,213666,1088075,0.733333333,Skilled
13021021,500451,1532949,0.233333333,Beginner
13021074,224007,1767905,0.233333333,Beginner
13021151,500451,1532949,0.166666667,Beginner
13021227,220186,1050066,0.166666667,Beginner
13021228,500451,1532949,0.5,Learner
13021266,476703,1504812,0.433333333,Learner
13021429,222947,1784446,0.233333333,Beginner
13021451,493551,1530327,0.666666667,Skilled
13021483,493551,1530327,0.566666667,Learner
13021579,224888,1264605,0.2,Beginner
